"id","dam","sire"
"832952-GGA",NA,NA
"832948-MWN",NA,NA
"832949-ORA",NA,NA
"832950-OYG",NA,NA
"832947-YBA",NA,NA
"832953-MAW2",NA,NA
"832954-OWA2",NA,NA
"832955-WRG2",NA,NA
"832957-ANN2",NA,NA
"832956-OYA",NA,NA
"832958-BMA2",NA,NA
"832960-NYO",NA,NA
"832959-RBA",NA,NA
"832961-OAM2",NA,NA
"832963-GBR2",NA,NA
"832962-NRB",NA,NA
"832964-ABA2",NA,NA
"832965-NBN",NA,NA
"832966-AGR",NA,NA
"832967-BWN",NA,NA
"832968-MRA",NA,NA
"832970-ARM",NA,NA
"832969-GWA2",NA,NA
"832971-AAM",NA,NA
"832972-NAO",NA,NA
"832973-YWR",NA,NA
"832974-MAB",NA,NA
"832975-GYA",NA,NA
"832977-ANM2",NA,NA
"832976-OAN2",NA,NA
"832978-MBY",NA,NA
"832979-MNW",NA,NA
"832980-YYA",NA,NA
"832992-GGN",NA,NA
"M00070-du070",NA,NA
"M00071-du071",NA,NA
"S00006-soc06",NA,NA
"M00042-du042",NA,NA
"833049-YWA",NA,NA
"833066-RAG",NA,NA
"833072-RGA",NA,NA
"833073-YGR",NA,NA
"833096-YYM",NA,NA
"833516-ABW2",NA,NA
"833513-AYR",NA,NA
"833514-BBY2",NA,NA
"833515-NGN2",NA,NA
"833518-AMO",NA,NA
"833517-ANY",NA,NA
"833519-AAG2",NA,NA
"833520-GMR2",NA,NA
"833521-MNA2",NA,NA
"833523-YOW2",NA,NA
"833525-AOW",NA,NA
"833526-MBN2",NA,NA
"833527-BMO2",NA,NA
"833528-MRO",NA,NA
"833530-OMB",NA,NA
"833529-WYG2",NA,NA
"833531-AAY2",NA,NA
"833535-AGM",NA,NA
"833534-AMR",NA,NA
"833533-MBM2",NA,NA
"833536-NWY2",NA,NA
"833532-WBY",NA,NA
"833537-BNG",NA,NA
"833538-AGN",NA,NA
"833539-AWR",NA,NA
"833541-MWB",NA,NA
"833540-YGW",NA,NA
"833542-AYO",NA,NA
"833543-NYB2",NA,NA
"833544-MnrO",NA,NA
"833545-RAA",NA,NA
"M00041-du041",NA,NA
"833666-NYA",NA,NA
"833671-YWM",NA,NA
"M00083-du083",NA,NA
"833741-NYG3",NA,NA
"833742-RGM",NA,NA
"833743-GGB3",NA,NA
"833744-NMY2",NA,NA
"S00008-soc08",NA,NA
"M00002-du002",NA,NA
"S00007-soc07",NA,NA
"833749-ABA",NA,NA
"833756-GRR",NA,NA
"833755-RON",NA,NA
"898039-YAN",NA,NA
"M00025-du025",NA,NA
"898205-YRY",NA,NA
"M00001-du001",NA,NA
"898100-OBN",NA,NA
"898252-OAG",NA,NA
"898260-BOW",NA,NA
"898295-WGA",NA,NA
"898300-GAR",NA,NA
"898301-NRM3",NA,NA
"898299-OAA2",NA,NA
"898316-WMA",NA,NA
"898317-GRM",NA,NA
"898318-NYM2",NA,NA
"898322-BNY2",NA,NA
"898330-NNN",NA,NA
"898331-OMA",NA,NA
"898332-ABR",NA,NA
"898333-NBA2",NA,NA
"898335-BMM2",NA,NA
"898334-NMO2",NA,NA
"898336-GMR",NA,NA
"898338-MGB",NA,NA
"898337-YOR3",NA,NA
"898339-GMO3",NA,NA
"898340-GOO3",NA,NA
"898341-MYB",NA,NA
"898342-MMA",NA,NA
"898343-MRN",NA,NA
"898344-ONY2",NA,NA
"898345-RGN",NA,NA
"898346-BGW",NA,NA
"898347-ONN2",NA,NA
"898348-RYO4",NA,NA
"898349-RMA",NA,NA
"898350-YBR",NA,NA
"898351-GON",NA,NA
"898352-NOR",NA,NA
"898353-MRB",NA,NA
"898354-YGO",NA,NA
"M00011-du011",NA,NA
"898574-YRB",NA,NA
"898680-AMM",NA,NA
"898679-BAY",NA,NA
"M00009-du009",NA,NA
"898697-AOO",NA,NA
"898698-GMM",NA,NA
"898696-RGR",NA,NA
"898695-YNY",NA,NA
"898714-MYR3",NA,NA
"898715-NGM2",NA,NA
"898716-YRO",NA,NA
"898725-GGA",NA,NA
"898726-WAW",NA,NA
"898727-NBG3",NA,NA
"898729-NWY",NA,NA
"898728-RWM",NA,NA
"898731-AOB",NA,NA
"898730-BNA2",NA,NA
"898732-MGM3",NA,NA
"898733-OOA",NA,NA
"898734-ARN",NA,NA
"898735-NRR",NA,NA
"898736-WNN3",NA,NA
"898737-RBO",NA,NA
"898738-AGY",NA,NA
"898739-RMY",NA,NA
"898740-MWA",NA,NA
"898741-RAB",NA,NA
"898742-NOM",NA,NA
"898743-NRA",NA,NA
"898744-GBO",NA,NA
"898745-BWB2",NA,NA
"898746-WAB",NA,NA
"898747-ANM",NA,NA
"M00018-du018",NA,NA
"M00012-du012",NA,NA
"899007-WWY2",NA,NA
"M00014-du014",NA,NA
"M00004-du004",NA,NA
"899051-BGM",NA,NA
"M00022-du022",NA,NA
"M00015-du015",NA,NA
"M00024-du024",NA,NA
"899212-OGA",NA,NA
"899213-YAW",NA,NA
"899254-ABM3",NA,NA
"899255-ONO3",NA,NA
"899256-YAW",NA,NA
"899265-ORR",NA,NA
"899277-NOA2",NA,NA
"899279-MWG",NA,NA
"899278-RAR",NA,NA
"899280-WNA3",NA,NA
"899281-OAW2",NA,NA
"899282-BAO",NA,NA
"899283-WAR",NA,NA
"899284-WAY",NA,NA
"899285-AGA",NA,NA
"899286-MYY3",NA,NA
"899287-ABB3",NA,NA
"899288-AWO",NA,NA
"899289-MBW",NA,NA
"899310-ARO",NA,NA
"899370-GOA",NA,NA
"899373-GMY",NA,NA
"899385-ARA",NA,NA
"899435-MAY",NA,NA
"899446-BOG",NA,NA
"899467-ONA",NA,NA
"899471-YON",NA,NA
"899482-GNA2",NA,NA
"899481-brON",NA,NA
"899491-WAO",NA,NA
"899490-anYA",NA,NA
"899495-RBN",NA,NA
"899500-BOB",NA,NA
"899499-BWR",NA,NA
"899501-OBB",NA,NA
"899505-BAA2",NA,NA
"899507-GOR",NA,NA
"899506-MMG2",NA,NA
"899508-NNB2",NA,NA
"899514-RAO2",NA,NA
"S00010-soc10",NA,NA
"899518-ANB",NA,NA
"M00013-du013",NA,NA
"M00005-du005",NA,NA
"899532-ORY",NA,NA
"M00016-du016",NA,NA
"899599-NYW",NA,NA
"M00007-du007",NA,NA
"899659-AAN2",NA,NA
"899660-BYA",NA,NA
"899657-RAN",NA,NA
"899694-GNY2",NA,NA
"899695-WGO3",NA,NA
"899723-WAM2",NA,NA
"899722-YNN",NA,NA
"899746-WWA",NA,NA
"M00008-du008",NA,NA
"899784-GGN2",NA,NA
"899788-MOR",NA,NA
"899792-GOG",NA,NA
"899800-AON",NA,NA
"899804-AWM",NA,NA
"899805-BAR",NA,NA
"899806-AMA2",NA,NA
"899807-MNY",NA,NA
"899809-GYG",NA,NA
"899810-NOO3",NA,NA
"899812-RRW",NA,NA
"899811-YNM3",NA,NA
"899813-YBG",NA,NA
"899814-YNR",NA,NA
"899815-BMO",NA,NA
"899816-AYO",NA,NA
"899817-MAG",NA,NA
"899818-ABO",NA,NA
"899819-RGY3",NA,NA
"899820-AWN",NA,NA
"899822-AOR",NA,NA
"899821-BAN",NA,NA
"899823-GGR",NA,NA
"899824-AGW",NA,NA
"899825-MAR",NA,NA
"899827-NWB",NA,NA
"899826-OAO",NA,NA
"899828-YMA",NA,NA
"899829-AGA",NA,NA
"899830-MAG",NA,NA
"899831-YOA",NA,NA
"M00006-du006",NA,NA
"899844-BAA",NA,NA
"899843-YAM",NA,NA
"M00003-du003",NA,NA
"899883-AGR",NA,NA
"M00020-du020",NA,NA
"899909-GNN",NA,NA
"M00021-du021",NA,NA
"899985-GMA",NA,NA
"981834-ANW",NA,NA
"981833-RAR",NA,NA
"M00017-du017",NA,NA
"981846-BAW",NA,NA
"981848-WGB",NA,NA
"981864-AWA",NA,NA
"981865-MYB",NA,NA
"981868-GYY3",NA,NA
"981867-MWG",NA,NA
"981866-WWM2",NA,NA
"981869-MMW",NA,NA
"981870-RAW",NA,NA
"981872-WRM",NA,NA
"981871-YMW2",NA,NA
"981875-AGO",NA,NA
"981874-WGM3",NA,NA
"981873-YAO2",NA,NA
"981876-MBR3",NA,NA
"981877-OGG3",NA,NA
"S00011-soc11",NA,NA
"981882-OOM",NA,NA
"981903-GAB",NA,NA
"M00091-du091",NA,NA
"981986-BNO",NA,NA
"981973-MNG",NA,NA
"S00009-soc09",NA,NA
"982024-NMY",NA,NA
"982101-MYR",NA,NA
"982120-RNO3",NA,NA
"982132-AMA",NA,NA
"982131-NWG3",NA,NA
"982130-YRM3",NA,NA
"982133-GNA3",NA,NA
"982137-RWB",NA,NA
"982151-AAO",NA,NA
"982152-GMW",NA,NA
"982155-NGM",NA,NA
"982157-OAR",NA,NA
"982156-YBY",NA,NA
"982158-GWG3",NA,NA
"982165-MGB2",NA,NA
"982164-YraR",NA,NA
"982167-MNM3",NA,NA
"982166-WRA",NA,NA
"982168-WRO3",NA,NA
"982169-GWA",NA,NA
"982170-OGM",NA,NA
"982171-BNY",NA,NA
"982172-GAO",NA,NA
"982173-OAN3",NA,NA
"982174-BWB",NA,NA
"982180-AMG",NA,NA
"982181-OWA",NA,NA
"982634-AOY",NA,NA
"982631-AWG",NA,NA
"982182-AMN",NA,NA
"982183-ONO",NA,NA
"982184-WWY3",NA,NA
"982186-WMR",NA,NA
"982185-YOY",NA,NA
"982187-BGN",NA,NA
"982188-BNW",NA,NA
"982189-RNR",NA,NA
"982190-YYR",NA,NA
"982192-MYO",NA,NA
"982191-RRN",NA,NA
"982193-BBG",NA,NA
"M00116-du116",NA,NA
"M00117-du117",NA,NA
"M00118-du118",NA,NA
"982194-BYO",NA,NA
"982196-RAO",NA,NA
"982195-YAR",NA,NA
"982214-AAY",NA,NA
"982210-MGM",NA,NA
"M00100-du100",NA,NA
"982242-MBM",NA,NA
"982272-AWW",NA,NA
"982365-GBR",NA,NA
"653422-gNAM",NA,NA
"982464-NOR3",NA,NA
"982648-MGN",NA,NA
"982480-MAN",NA,NA
"M00095-du095",NA,NA
"982526-WAA",NA,NA
"982532-ANG",NA,NA
"982533-MYY",NA,NA
"982564-AMW",NA,NA
"982561-BGN",NA,NA
"982562-GAM3",NA,NA
"982563-RBO4",NA,NA
"982579-GRW",NA,NA
"982595-OWR",NA,NA
"982607-WOB",NA,NA
"982608-YAB",NA,NA
"982609-RGY",NA,NA
"982613-NBG",NA,NA
"982616-NBW",NA,NA
"982617-YBW",NA,NA
"982618-YWY",NA,NA
"982620-MAA",NA,NA
"982619-RNY",NA,NA
"982621-MBB",NA,NA
"982622-BYR",NA,NA
"982629-AGG",NA,NA
"982623-ANN3",NA,NA
"982627-BMA",NA,NA
"982624-GNW2",NA,NA
"982628-NMM",NA,NA
"982625-OWN",NA,NA
"982630-RRO",NA,NA
"982626-WMB4",NA,NA
"982632-MBR",NA,NA
"982633-RAB3",NA,NA
"982635-YRG",NA,NA
"982636-YMO",NA,NA
"982638-YAO",NA,NA
"982637-YMW",NA,NA
"982639-MRM",NA,NA
"982640-NYN",NA,NA
"982642-MMG4",NA,NA
"982641-RGG",NA,NA
"982643-GRB",NA,NA
"982645-BRO",NA,NA
"982644-MAO2",NA,NA
"982647-GRR",NA,NA
"982646-NOG2",NA,NA
"982649-AAB",NA,NA
"982654-ANY",NA,NA
"982650-MBB3",NA,NA
"982651-MON",NA,NA
"982652-NNG3",NA,NA
"982655-OAM",NA,NA
"982653-ONN3",NA,NA
"982657-RRY",NA,NA
"982656-WBM",NA,NA
"M00115-du115",NA,NA
"982658-MNR",NA,NA
"982659-GAY",NA,NA
"982660-OAM",NA,NA
"982661-RYG",NA,NA
"982662-AOG",NA,NA
"982663-BNA",NA,NA
"982664-GGN",NA,NA
"982665-MMO",NA,NA
"982666-NNR",NA,NA
"M00107-du107",NA,NA
"982678-OWG",NA,NA
"982679-WNR",NA,NA
"982702-YRR",NA,NA
"982728-RRO",NA,NA
"982729-WRG",NA,NA
"982744-MMA",NA,NA
"982770-NGM",NA,NA
"982771-WYG",NA,NA
"982794-YOR",NA,NA
"M00101-du101",NA,NA
"598298-WAM",NA,NA
"A30004-GAO",NA,NA
"A30011-AYG2",NA,NA
"A30016-BGR2",NA,NA
"A30012-OAA",NA,NA
"A30010-RMG",NA,NA
"A30009-RMG",NA,NA
"A30013-WBB",NA,NA
"A30014-YNA",NA,NA
"A30022-BMW",NA,NA
"A30026-NGA",NA,NA
"A30028-RAY3",NA,NA
"A30029-WGY",NA,NA
"A30030-GMN",NA,NA
"A30031-WMW2",NA,NA
"A30032-NGR",NA,NA
"A30033-WOA",NA,NA
"A30034-NBA",NA,NA
"A30036-AYN",NA,NA
"A30035-MGA",NA,NA
"A30037-T__",NA,NA
"A30038-OMN",NA,NA
"A30039-NYB",NA,NA
"A30042-GGW3",NA,NA
"A30041-WNB",NA,NA
"M00113-du113",NA,NA
"M00114-du114",NA,NA
"A30043-NYG",NA,NA
"A30044-GRO",NA,NA
"A30045-RBA",NA,NA
"A30047-RYR",NA,NA
"A30046-YMR",NA,NA
"A30057-AAR",NA,NA
"A30056-MBG",NA,NA
"A30054-RMR",NA,NA
"A30055-WAG",NA,NA
"A30065-MRA",NA,NA
"A30064-ONB",NA,NA
"A30070-WGM",NA,NA
"M00097-du097",NA,NA
"M00092-du092",NA,NA
"A30105-NRM",NA,NA
"A30175-NYR",NA,NA
"M00093-du093",NA,NA
"A30027-ANR",NA,NA
"A30204-NMO",NA,NA
"A30215-Maw",NA,NA
"A30222-NNM",NA,NA
"A30291-OOR",NA,NA
"A30297-RNG",NA,NA
"A30304-MGM",NA,NA
"A30307-NNO",NA,NA
"A30309-ROA",NA,NA
"A30310-ONR",NA,NA
"A30311-WOY",NA,NA
"A30316-ORO",NA,NA
"A30315-WWB",NA,NA
"A30322-NMW2",NA,NA
"A30323-OWY",NA,NA
"A30320-RMO",NA,NA
"A30321-WNA2",NA,NA
"A30324-RMW",NA,NA
"A30325-OOW",NA,NA
"A30327-OGW2",NA,NA
"A30326-WWM",NA,NA
"A30328-ROR",NA,NA
"A30329-WYM",NA,NA
"A30331-OAB",NA,NA
"A30330-WOR",NA,NA
"A30332-NOO",NA,NA
"A30333-OBY",NA,NA
"A30334-YNW",NA,NA
"A30335-ANW",NA,NA
"A30336-WNG",NA,NA
"A30337-OAW",NA,NA
"A30338-YOM",NA,NA
"A30339-RWW",NA,NA
"A30342-OWW",NA,NA
"A30343-WMO",NA,NA
"A30344-ORW",NA,NA
"A30345-NNB",NA,NA
"S00015-soc15",NA,NA
"A30347-BGR",NA,NA
"A30346-BWG",NA,NA
"776100-OMry",NA,NA
"A30359-ONY",NA,NA
"040003-RAng",NA,NA
"776098-RNrb",NA,NA
"A30358-RYY",NA,NA
"776099-WGya",NA,NA
"040004-YBgr",NA,NA
"040001-_GO",NA,NA
"040002-_Mwa",NA,NA
"A30374-ATA",NA,NA
"A30375-BTN",NA,NA
"A30409-BMA",NA,NA
"A30428-GAM",NA,NA
"A30444-RNN",NA,NA
"S00016-soc16",NA,NA
"A30467-NNG",NA,NA
"A30466-YBY",NA,NA
"A58003-GMO",NA,NA
"M00098-du098",NA,NA
"A58085-YrbR",NA,NA
"A58093-AAG",NA,NA
"A58097-GBG",NA,NA
"A58092-NMB",NA,NA
"A58102-MMG",NA,NA
"A58101-ONN",NA,NA
"A58103-ABG",NA,NA
"A58104-AAW",NA,NA
"A58105-BRW",NA,NA
"A58106-GNA",NA,NA
"A58107-BMO",NA,NA
"A58109-ABB",NA,NA
"A58108-GYM",NA,NA
"A58110-BBW",NA,NA
"A58111-BWO",NA,NA
"A58112-MGR",NA,NA
"M00112-du112",NA,NA
"S00012-soc12",NA,NA
"A58134-MWM",NA,NA
"A58138-NBO",NA,NA
"A58169-MYG",NA,NA
"A58179-RGA",NA,NA
"A58210-RWN",NA,NA
"A58231-MRR",NA,NA
"A58232-NNA",NA,NA
"A58269-NYM",NA,NA
"S00017-soc17",NA,NA
"A58306-RRG",NA,NA
"A58329-RYO",NA,NA
"A58346-YNM",NA,NA
"A58369-AYR",NA,NA
"A58370-GAbw",NA,NA
"A58382-GNW",NA,NA
"A58386-MMM",NA,NA
"A58390-MAO",NA,NA
"A58395-MMW",NA,NA
"A58394-NOA",NA,NA
"A58396-BOR",NA,NA
"A58397-MNM",NA,NA
"A58398-NGN",NA,NA
"A58399-GGO",NA,NA
"A58400-NMG",NA,NA
"A58403-ABA",NA,NA
"A58402-MNN",NA,NA
"A58401-OMR",NA,NA
"A58404-BBY",NA,NA
"A58405-YOW",NA,NA
"A58406-WMN",NA,NA
"A58407-BGB",NA,NA
"A58408-GNO",NA,NA
"A58409-OGG",NA,NA
"A58412-BMM",NA,NA
"A58410-RAM",NA,NA
"A58411-WBW",NA,NA
"A58413-WOM",NA,NA
"A58414-WYW",NA,NA
"A58416-BMN",NA,NA
"A58415-YOG",NA,NA
"A58417-GBB",NA,NA
"A58419-NOR",NA,NA
"A58418-MNA",NA,NA
"A58421-YRN",NA,NA
"A58422-OAN",NA,NA
"A58423-ABM",NA,NA
"A58425-ANN",NA,NA
"A58427-MOB",NA,NA
"A58426-RNM",NA,NA
"A58428-RAY",NA,NA
"A58429-RNO",NA,NA
"A58430-MBN",NA,NA
"A58431-NOG",NA,NA
"A58432-GWG",NA,NA
"A58434-AAN",NA,NA
"A58433-BBM",NA,NA
"S00014-soc14",NA,NA
"A58471-sBrb",NA,NA
"A58493-sBow",NA,NA
"A58495-sBrg",NA,NA
"A58638-jYow",NA,NA
"A58655-jOrb",NA,NA
"A58671-jMgn",NA,NA
"A58672-jOwr",NA,NA
"A58527-hNan",NA,NA
"A58555-hNar",NA,NA
"A58556-hARnr",NA,NA
"A58557-hGnw",NA,NA
"A58558-hGgb",NA,NA
"A58560-hRWrg",NA,NA
"A58559-hTyn",NA,NA
"A58562-hARnw",NA,NA
"A58561-hRNwg",NA,NA
"A58563-hARgn",NA,NA
"A58564-hMgw",NA,NA
"A58565-hARgb",NA,NA
"A58566-hNgb",NA,NA
"A58567-hOnw",NA,NA
"A58569-hGgn",NA,NA
"A58570-hMnr",NA,NA
"A58568-hWry",NA,NA
"A58571-hYnw",NA,NA
"A58572-hBwg",NA,NA
"A58573-hYwg",NA,NA
"A58574-hRWan",NA,NA
"A58575-hMan",NA,NA
"A58576-hRNwr",NA,NA
"A58577-hMba",NA,NA
"A58578-hMyn",NA,NA
"A58579-hBgn",NA,NA
"A58580-hWar",NA,NA
"A58952-fByr",NA,NA
"A58966-fWng",NA,NA
"A58982-fBwo",NA,NA
"A59004-zNrn",NA,NA
"A58581-hWgb",NA,NA
"A59013-zBna",NA,NA
"A59015-zBbr",NA,NA
"A59014-zOob",NA,NA
"A59017-zOng",NA,NA
"A59016-zYwo",NA,NA
"A59019-zBra",NA,NA
"A59018-zNyb",NA,NA
"A59021-zGra",NA,NA
"A59020-zNny",NA,NA
"A59022-zMrg",NA,NA
"A59023-zWab",NA,NA
"A59024-zGyb",NA,NA
"A59025-zNab",NA,NA
"A59026-zByb",NA,NA
"A59028-zGyr",NA,NA
"A59027-zYbr",NA,NA
"A59029-zYny",NA,NA
"A59030-zGbr",NA,NA
"A59038-zBWng",NA,NA
"A59031-zBny",NA,NA
"A59040-zBwo",NA,NA
"A59041-zGgw",NA,NA
"A59032-zGrw",NA,NA
"A59033-zMob",NA,NA
"A59039-zNRogo",NA,NA
"A59034-zNwn",NA,NA
"A59035-zObg",NA,NA
"A59037-zWwvw",NA,NA
"A59036-zYar",NA,NA
"A59045-zGab",NA,NA
"A59043-zNra",NA,NA
"A59042-zOgw",NA,NA
"A59044-zWwo",NA,NA
"A59046-zGng",NA,NA
"A59048-zOab",NA,NA
"A59047-zWob",NA,NA
"A59049-zNob",NA,NA
"A59050-zOgr",NA,NA
"A59051-zBgw",NA,NA
"A59052-zWny",NA,NA
"A59053-zWra",NA,NA
"A59054-zYra",NA,NA
"A59055-zYyr",NA,NA
"A59056-zMbr",NA,NA
"A59058-zMyr",NA,NA
"A59057-zNgr",NA,NA
"A59060-zMrw",NA,NA
"A59059-zOna",NA,NA
"A59061-zYrw",NA,NA
"A59062-zWbr",NA,NA
"A59063-zWyb",NA,NA
"A59064-zYwn",NA,NA
"A59066-zMrn",NA,NA
"A59313-sNgw",NA,NA
"A59329-sMob",NA,NA
"A59330-sNny",NA,NA
"A59334-sWra",NA,NA
"A59335-sYwo",NA,NA
"A59341-sOra",NA,NA
"A59344-sBrw",NA,NA
"A59345-sMrn",NA,NA
"A59346-sGra",NA,NA
"A59068-zYogo",NA,NA
"A59349-sOwo",NA,NA
"A59356-sBbg",NA,NA
"A59351-sGyr",NA,NA
"A59352-sMng",NA,NA
"A59353-sNwo",NA,NA
"A59350-sOgw",NA,NA
"A59354-sWob",NA,NA
"A59355-sYby",NA,NA
"A59357-sNab",NA,NA
"A59358-sYgr",NA,NA
"A59359-sOwn",NA,NA
"A59360-sOrn",NA,NA
"A59362-sBy",NA,NA
"A59361-sYq",NA,NA
"A59363-sGo",NA,NA
"A59364-sBa",NA,NA
"A59365-sGr",NA,NA
"A59366-sNRq",NA,NA
"A59367-sYr",NA,NA
"A59368-sYn",NA,NA
"A59371-sBn",NA,NA
"A59369-sGb",NA,NA
"A59370-sYa",NA,NA
"A59373-sNr",NA,NA
"A59372-sOb",NA,NA
"A59374-sNb",NA,NA
"A59376-sMq",NA,NA
"A59375-sMw",NA,NA
"023781-RWG",NA,NA
"A30215-MAW",NA,NA
"M00063-du062",NA,NA
"M00080-du080",NA,NA
"M00079-du077",NA,NA
"M00103-du103",NA,NA
"529307-BOG","529303-BGY","476417-BGB"
"543802-YGB","543760-BMY1",NA
"543811-OMG","476409-BRR",NA
"529315-OBY","476419-_NB","476420-BRY"
"529314-ORR2","476419-_NB",NA
"543813-MGR","543762-MMM",NA
"543776-MOG","476408-MMN","476420-BRY"
"433374-WBY","476409-BRR",NA
"433375-WMN2","725201-ORG",NA
"433376-WNG","596785-MYM","543804-OGY"
"574701-GGR2","543809-ORB",NA
"574702-GMN2","543809-ORB",NA
"574703-GOG","543809-ORB",NA
"574707-YNY","579710-NWO",NA
"574708-NOB","543800-RBB",NA
"433399-YMM","574744-BNM",NA
"433384-YRG","574744-BNM","476401-ROW"
"574717-YOO","F00001-unb1",NA
"574720-YYY","543826-RGB",NA
"574726-YBN","543786-RRB",NA
"574723-YGB","626733-ONW",NA
"574724-YMB","543786-RRB",NA
"574725-YRY2","543786-RRB",NA
"574721-R--","543786-RRB","574502-GBN"
"568362-YMY","023781-RWG",NA
"574731-YMG","574728-YBO",NA
"574735-BMG","574746-BON",NA
"568372-BNO","529303-BGY","476417-BGB"
"574733-BOM2","476408-MMN",NA
"574734-BRG","574728-YBO",NA
"574743-BMM","574741-BRN",NA
"574738-BNY2","543783-ROM",NA
"574739-BRM2","543783-ROM",NA
"574748-NGB","574750-BYN",NA
"574752-RMG","596771-MYO",NA
"574759-RGM","543826-RGB",NA
"574760-MBR","543786-RRB",NA
"574768-RRG","579710-NWO","433387-YRRroc"
"574777-MNG","574750-BYN",NA
"574790-ROY","574785-MOR",NA
"574799-GGO2","574800-GRY",NA
"574503-GOO","574507-GMB",NA
"574501-GYG","574800-GRY","574502-GBN"
"574510-ONG","543772-MBY",NA
"574511-OYG","543772-MBY",NA
"574533-BOB","F00018-unb18",NA
"574534-OMO","574531-NMN",NA
"574535-GrwB2","543809-ORB",NA
"574536-MrwB2","543809-ORB",NA
"574537-OrwB2","543809-ORB",NA
"574540-GgwG","574786-RNB",NA
"574539-RgwG2","574786-RNB",NA
"574547-BgwM2","476409-BRR",NA
"574548-OgwM2","476409-BRR",NA
"574554-BrwM3","023871-RWG",NA
"574552-BrwR2","543800-RBB",NA
"574551-GrwR2","543800-RBB",NA
"574550-MrwR2","543800-RBB",NA
"574553-OrwM2","023871-RWG",NA
"574549-RrwR3","543800-RBB",NA
"574560-BrwG2","596762-RYN",NA
"574559-GrwG2","596762-RYN",NA
"574561-MrwG","596762-RYN",NA
"574562-GbwO","543774-MMY",NA
"574563-RbwO1","543774-MMY",NA
"574570-BowB","574800-GRY",NA
"574571-GowB","574800-GRY",NA
"574572-MowB","574800-GRY","574502-GBN"
"574569-OowB","574800-GRY",NA
"574575-BynY","574779-RMN",NA
"574574-GynY2","574779-RMN",NA
"574573-YynY","574779-RMN",NA
"574581-BSnO","574750-BYN",NA
"574580-GSnO","574750-BYN","574775-MMB"
"574577-GbwB2","574744-BNM",NA
"574576-NbwB2","574744-BNM",NA
"574579-OSnO","574750-BYN",NA
"574582-RSnO","574750-BYN","574775-MMB"
"574578-YbwB2","574744-BNM",NA
"574585-GRSn","574785-MOR",NA
"574583-MRSn","574785-MOR",NA
"574584-YRSn","574785-MOR",NA
"574593-BowG","F00001-unb1",NA
"574594-MowG","F00001-unb1",NA
"574595-RowG","F00001-unb1",NA
"574596-RrwR2","596762-RYN",NA
"574600-YgwO2","478206-GBM",NA
"574636-GowM","574513-OGN",NA
"574638-NowM","574513-OGN",NA
"574635-RowM","574513-OGN",NA
"574637-YowM","574513-OGN",NA
"574641-BnyR2","574782-MGO",NA
"574640-RnyR2","574782-MGO",NA
"574639-YnyR2","574782-MGO",NA
"596601-BowR","574794-GRN",NA
"596603-GowR","574794-GRN",NA
"596604-OowR","574794-GRN",NA
"596602-YowR","574794-GRN",NA
"596610-BynG","574741-BRN",NA
"596612-GNW","574741-BRN",NA
"596611-MynG","574741-BRN",NA
"596609-OynG","574741-BRN",NA
"596617-BmwG","574728-YBO",NA
"596619-OmwG","574728-YBO",NA
"596616-RmwG","574728-YBO",NA
"596618-YmwG","574728-YBO",NA
"596627-MbwN2","529303-BGY",NA
"596624-NbwN2","529303-BGY",NA
"596626-RbwN2","529303-BGY",NA
"596625-YbwN3","529303-BGY",NA
"596634-GrwM","023871-RWG",NA
"596633-NrwM2","023871-RWG",NA
"596636-NrwR2","543800-RBB",NA
"596638-OrwR2","543800-RBB",NA
"596632-RrwM2","023871-RWG",NA
"596635-YrwM2","023871-RWG",NA
"596637-YrwR","543800-RBB",NA
"596642-MgwO","476408-MMN",NA
"596639-NgwO2","476408-MMN",NA
"596641-OgwO2","476408-MMN",NA
"596644-NbwG2","574761-MRG",NA
"596643-RbwG2","574761-MRG",NA
"596645-YbwG2","574761-MRG",NA
"596654-BSnN","579710-NWO","574763-RMB"
"596652-GSnN","579710-NWO","529304-BYG"
"596651-NSnN","579710-NWO","529304-BYG"
"596653-OSnN","579710-NWO",NA
"596659-BbwB2","574744-BNM",NA
"596663-GGY","596664-BBN",NA
"596661-GOY","596664-BBN",NA
"596669-GrwY2","596762-RYN",NA
"596665-MRB","596664-BBN",NA
"596668-MrwY2","596762-RYN",NA
"596666-ORM","596664-BBN",NA
"596667-YrwY2","596762-RYN",NA
"596677-MgwR2","478199-GWN",NA
"596678-NgwR2","478199-GWN",NA
"596679-OgwR2","478199-GWN",NA
"596702-BbwR2","574750-BYN",NA
"596680-BgyB2","626733-ONW",NA
"596686-BybG2","574513-OGN",NA
"596701-GNO","574750-BYN",NA
"596681-GgyB","626733-ONW",NA
"596685-MybG","574513-OGN",NA
"596683-NNG","574513-OGN",NA
"596703-ObwR2","574750-BYN",NA
"596684-RRW","574513-OGN",NA
"596682-YGO2","626733-ONW",NA
"596687-GynB","543774-MMY",NA
"596693-MynY","574779-RMN",NA
"596689-MyrG","574728-YBO",NA
"596690-NyrG","574728-YBO",NA
"596688-OynB","543774-MMY",NA
"596694-OynY","574779-RMN",NA
"596692-RynY2","574779-RMN",NA
"596691-YyrG","574728-YBO",NA
"596695-BgyG","543760-BMY1",NA
"596698-BybO2","596747-BWW",NA
"596699-GybO2","596747-BWW",NA
"596696-OgyG","543760-BMY1",NA
"596697-OybO2","596747-BWW",NA
"596704-BgwG2","478206-GBM",NA
